,lat,long,altitude,trajectory_id,subfolder,labels,datetime,distance,timedelta,velocity,acceleration
0,39.975062,116.32885900000001,492,20100527101930,046,,2010-05-27 10:19:30,,,,
1,39.975257,116.329223,492,20100527101930,046,,2010-05-27 10:19:35,37.89023689312151,0 days 00:00:05.000000000,7.578047378624302,
2,39.975377,116.329412,492,20100527101930,046,,2010-05-27 10:19:40,20.933243110450867,0 days 00:00:05.000000000,4.186648622090173,0.6782797513068258
3,39.975355,116.32934499999999,492,20100527101930,046,,2010-05-27 10:19:45,6.222928914124631,0 days 00:00:05.000000000,1.244585782824926,0.5884125678530494
4,39.975272,116.329273,491,20100527101930,046,,2010-05-27 10:19:50,11.079762790130717,0 days 00:00:05.000000000,2.215952558026143,-0.19427335504024343
5,39.975218,116.329203,491,20100527101930,046,,2010-05-27 10:19:55,8.468016162552214,0 days 00:00:05.000000000,1.6936032325104429,0.10446986510314007
6,39.975341,116.329398,491,20100527101930,046,,2010-05-27 10:20:00,21.540696995002513,0 days 00:00:05.000000000,4.308139399000503,-0.5229072332980119
7,39.975379,116.32948300000001,490,20100527101930,046,,2010-05-27 10:20:05,8.39796686132429,0 days 00:00:05.000000000,1.6795933722648582,0.5257092053471288
8,39.97541,116.329471,490,20100527101930,046,,2010-05-27 10:20:10,3.591460361779516,0 days 00:00:05.000000000,0.7182920723559032,0.192260259981791
9,39.975437,116.329347,489,20100527101930,046,,2010-05-27 10:20:15,11.008697545705097,0 days 00:00:05.000000000,2.2017395091410195,-0.2966894873570233
10,39.975449,116.32915700000001,487,20100527101930,046,,2010-05-27 10:20:20,16.28524184176839,0 days 00:00:05.000000000,3.257048368353678,-0.2110617718425317
11,39.975482,116.32890400000001,477,20100527101930,046,,2010-05-27 10:20:25,21.920780659164727,0 days 00:00:05.000000000,4.384156131832945,-0.22542155269585348
12,39.975496,116.328768,465,20100527101930,046,,2010-05-27 10:20:30,11.721251035546631,0 days 00:00:05.000000000,2.3442502071093263,0.4079811849447238
13,39.975460999999996,116.328748,463,20100527101930,046,,2010-05-27 10:20:35,4.245167548163099,0 days 00:00:05.000000000,0.8490335096326198,0.2990433394953413
14,39.975455,116.32873700000002,461,20100527101930,046,,2010-05-27 10:20:40,1.1518707284310588,0 days 00:00:05.000000000,0.23037414568621176,0.12373187278928162
15,39.975438,116.328696,460,20100527101930,046,,2010-05-27 10:20:45,3.978665549450486,0 days 00:00:05.000000000,0.7957331098900972,-0.11307179284077709
16,39.975413,116.32871999999999,458,20100527101930,046,,2010-05-27 10:20:50,3.4508886480586867,0 days 00:00:05.000000000,0.6901777296117373,0.021111076055671973
17,39.975426,116.328718,456,20100527101930,046,,2010-05-27 10:20:55,1.4535199266878114,0 days 00:00:05.000000000,0.29070398533756225,0.07989474885483501
18,39.975325,116.328804,246,20100527101930,046,,2010-05-27 10:21:00,13.406531440799133,0 days 00:00:05.000000000,2.681306288159827,-0.4781204605644529
19,39.975325,116.328804,246,20100527101930,046,,2010-05-27 10:21:03,0.0,0 days 00:00:03.000000000,0.0,0.8937687627199423
20,39.975328000000005,116.3288,240,20100527101930,046,,2010-05-27 10:21:05,0.47719494277915664,0 days 00:00:02.000000000,0.23859747138957832,-0.11929873569478916
21,39.975333,116.328736,227,20100527101930,046,,2010-05-27 10:21:10,5.495288517377856,0 days 00:00:05.000000000,1.099057703475571,-0.17209204641719855
22,39.975359000000005,116.328544,224,20100527101930,046,,2010-05-27 10:21:15,16.65364323879144,0 days 00:00:05.000000000,3.3307286477582876,-0.44633418885654325
23,39.975396999999994,116.328301,213,20100527101930,046,,2010-05-27 10:21:20,21.182625287088406,0 days 00:00:05.000000000,4.236525057417682,-0.1811592819318788
24,39.975409,116.328025,203,20100527101930,046,,2010-05-27 10:21:25,23.614777974622864,0 days 00:00:05.000000000,4.7229555949245725,-0.09728610750137819
25,39.9754,116.327803,191,20100527101930,046,,2010-05-27 10:21:30,18.99054676261499,0 days 00:00:05.000000000,3.798109352522998,0.18496924848031487
26,39.975478,116.32766799999999,150,20100527101930,046,,2010-05-27 10:21:35,14.422241575401095,0 days 00:00:05.000000000,2.884448315080219,0.1827322074885558
27,39.975795,116.32760900000001,119,20100527101930,046,,2010-05-27 10:21:40,35.55684356236336,0 days 00:00:05.000000000,7.1113687124726725,-0.8453840794784906
28,39.976141999999996,116.327601,94,20100527101930,046,,2010-05-27 10:21:45,38.53491746949799,0 days 00:00:05.000000000,7.706983493899598,-0.11912295628538505
29,39.976294,116.327582,88,20100527101930,046,,2010-05-27 10:21:50,16.95505762091122,0 days 00:00:05.000000000,3.391011524182244,0.8631943939434708
30,39.976309,116.32756699999999,73,20100527101930,046,,2010-05-27 10:21:55,2.1013785135868157,0 days 00:00:05.000000000,0.42027570271736314,0.5941471642929762
31,39.976332,116.327555,60,20100527101930,046,,2010-05-27 10:22:00,2.751838056677909,0 days 00:00:05.000000000,0.5503676113355818,-0.026018381723643725
32,39.976357,116.327546,53,20100527101930,046,,2010-05-27 10:22:05,2.880353541278723,0 days 00:00:05.000000000,0.5760707082557446,-0.0051406193840325635
33,39.976378000000004,116.32753600000001,46,20100527101930,046,,2010-05-27 10:22:10,2.483268302216504,0 days 00:00:05.000000000,0.49665366044330084,0.015883409562488748
34,39.97639,116.32753000000001,40,20100527101930,046,,2010-05-27 10:22:15,1.4275901515611744,0 days 00:00:05.000000000,0.2855180303122349,0.04222712602621319
35,39.976411,116.327523,35,20100527101930,046,,2010-05-27 10:22:20,2.40716994527874,0 days 00:00:05.000000000,0.48143398905574797,-0.03918319174870262
36,39.976372,116.32735,45,20100527101930,046,,2010-05-27 10:22:25,15.3995999300316,0 days 00:00:05.000000000,3.07991998600632,-0.5196971993901144
37,39.976407,116.327256,63,20100527101930,046,,2010-05-27 10:22:30,8.920761880457372,0 days 00:00:05.000000000,1.7841523760914744,0.25915352198296915
38,39.976411,116.327223,71,20100527101930,046,,2010-05-27 10:22:35,2.8537398678494275,0 days 00:00:05.000000000,0.5707479735698855,0.24268088050431777
39,39.976512,116.327278,116,20100527101930,046,,2010-05-27 10:22:40,12.158853591638225,0 days 00:00:05.000000000,2.431770718327645,-0.3722045489515519
40,39.976696999999994,116.327299,154,20100527101930,046,,2010-05-27 10:22:45,20.619505363591763,0 days 00:00:05.000000000,4.123901072718352,-0.3384260708781414
41,39.976815,116.327307,165,20100527101930,046,,2010-05-27 10:22:50,13.119843937243946,0 days 00:00:05.000000000,2.6239687874487894,0.2999864570539126
42,39.976828999999995,116.327326,180,20100527101930,046,,2010-05-27 10:22:55,2.24736195190187,0 days 00:00:05.000000000,0.449472390380374,0.4348992794136831
43,39.976828999999995,116.327326,180,20100527101930,046,,2010-05-27 10:22:58,0.0,0 days 00:00:03.000000000,0.0,0.14982413012679133
44,39.976836,116.327327,188,20100527101930,046,,2010-05-27 10:23:00,0.7819194261452541,0 days 00:00:02.000000000,0.39095971307262706,-0.19547985653631353
45,39.976847,116.327327,200,20100527101930,046,,2010-05-27 10:23:05,1.221376063235654,0 days 00:00:05.000000000,0.2442752126471308,0.02933690008509925
46,39.976903,116.32738,213,20100527101930,046,,2010-05-27 10:23:10,7.691542043217115,0 days 00:00:05.000000000,1.538308408643423,-0.25880663919925845
47,39.977154,116.32751599999999,223,20100527101930,046,,2010-05-27 10:23:15,30.19402036786212,0 days 00:00:05.000000000,6.0388040735724235,-0.9000991329858001
48,39.977503000000006,116.32753500000001,224,20100527101930,046,,2010-05-27 10:23:20,38.78490860279861,0 days 00:00:05.000000000,7.756981720559722,-0.34363552939745967
49,39.977744,116.32756699999999,217,20100527101930,046,,2010-05-27 10:23:25,26.89849572781719,0 days 00:00:05.000000000,5.379699145563437,0.4754565149992569
50,39.977992,116.32756299999998,222,20100527101930,046,,2010-05-27 10:23:30,27.538603224862797,0 days 00:00:05.000000000,5.50772064497256,-0.02560429988182449
51,39.978196000000004,116.32753600000001,229,20100527101930,046,,2010-05-27 10:23:35,22.768096175858254,0 days 00:00:05.000000000,4.5536192351716505,0.19082028196018186
52,39.978402,116.32750700000001,236,20100527101930,046,,2010-05-27 10:23:40,23.006800975063246,0 days 00:00:05.000000000,4.601360195012649,-0.00954819196819976
53,39.978582,116.327476,237,20100527101930,046,,2010-05-27 10:23:45,20.16082056328654,0 days 00:00:05.000000000,4.032164112657307,0.11383921647106839
54,39.978823,116.32745700000001,230,20100527101930,046,,2010-05-27 10:23:50,26.808420906149724,0 days 00:00:05.000000000,5.361684181229945,-0.26590401371452754
55,39.978945,116.327487,221,20100527101930,046,,2010-05-27 10:23:55,13.786436010473194,0 days 00:00:05.000000000,2.7572872020946386,0.5208793958270613
56,39.979156,116.327504,200,20100527101930,046,,2010-05-27 10:24:00,23.473182975840675,0 days 00:00:05.000000000,4.694636595168135,-0.38746987861469934
57,39.979309,116.327514,195,20100527101930,046,,2010-05-27 10:24:05,17.00969940747174,0 days 00:00:05.000000000,3.401939881494348,0.2585393427347575
58,39.97936,116.327506,186,20100527101930,046,,2010-05-27 10:24:10,5.703829311628395,0 days 00:00:05.000000000,1.140765862325679,0.45223480383373377
59,39.979382,116.327519,176,20100527101930,046,,2010-05-27 10:24:15,2.6833098117057417,0 days 00:00:05.000000000,0.5366619623411484,0.1208207799969061
60,39.979392,116.327518,170,20100527101930,046,,2010-05-27 10:24:20,1.1136232143853173,0 days 00:00:05.000000000,0.22272464287706345,0.06278746389281699
61,39.979396,116.32751699999999,164,20100527101930,046,,2010-05-27 10:24:25,0.45227659851449703,0 days 00:00:05.000000000,0.09045531970289941,0.02645386463483281
62,39.979396,116.32751699999999,164,20100527101930,046,,2010-05-27 10:24:28,0.0,0 days 00:00:03.000000000,0.0,0.030151773234299805
63,39.979399,116.32751499999999,157,20100527101930,046,,2010-05-27 10:24:30,0.37435730175327764,0 days 00:00:02.000000000,0.18717865087663882,-0.09358932543831941
64,39.979413,116.327514,153,20100527101930,046,,2010-05-27 10:24:35,1.556824473004297,0 days 00:00:05.000000000,0.3113648946008594,-0.02483724874484412
65,39.979465999999995,116.327494,151,20100527101930,046,,2010-05-27 10:24:40,6.127775827608955,0 days 00:00:05.000000000,1.2255551655217911,-0.18283805418418636
66,39.979578000000004,116.327445,149,20100527101930,046,,2010-05-27 10:24:45,13.121311066833087,0 days 00:00:05.000000000,2.6242622133666176,-0.2797414095689653
67,39.979677,116.32739299999999,158,20100527101930,046,,2010-05-27 10:24:50,11.855893954100162,0 days 00:00:05.000000000,2.3711787908200326,0.050616684509317
68,39.979886,116.327417,174,20100527101930,046,,2010-05-27 10:24:55,23.296533139863218,0 days 00:00:05.000000000,4.659306627972644,-0.4576255674305222
69,39.980121999999994,116.32741599999999,181,20100527101930,046,,2010-05-27 10:25:00,26.20422182791853,0 days 00:00:05.000000000,5.2408443655837065,-0.11630754752221258
70,39.980328,116.327402,182,20100527101930,046,,2010-05-27 10:25:05,22.90429589652908,0 days 00:00:05.000000000,4.580859179305817,0.13199703725557796
71,39.980455,116.32739299999999,166,20100527101930,046,,2010-05-27 10:25:10,14.122290334771304,0 days 00:00:05.000000000,2.8244580669542607,0.3512802224703112
