,trajectory_id,start_time,end_time,v_ave,v_med,a_ave,a_med,labels
0,20080118230907,2008-01-18T23:09:07.000000000,2008-01-18T23:27:41.000000000,5.02074224843,5.28028519748,0.0269476778963,0.00613835467984,
1,20080114222416,2008-01-14T22:24:16.000000000,2008-01-14T22:24:20.000000000,5.17428750329,5.17428750329,0.595974131545,0.595974131545,
2,20080110083725,2008-01-10T08:37:25.000000000,2008-01-10T08:56:44.000000000,9.43447488736,10.3134658195,0.0436191518685,0.0533516221706,
3,20080104094315,2008-01-04T09:43:15.000000000,2008-01-04T10:43:01.000000000,4.62873592563,2.0600044266,-0.0653948454045,-0.0009548555615,
4,20070815014433,2007-08-15T01:44:33.000000000,2007-08-15T02:23:07.000000000,4.08498541259,3.0051348553,-0.0625346704213,-0.00988482377904,
5,20080108092013,2008-01-08T09:20:13.000000000,2008-01-08T09:39:39.000000000,5.46728522726,5.56549293373,-0.00646490153778,0.00594419857942,
6,20070810013958,2007-08-10T01:39:58.000000000,2007-08-10T01:54:48.000000000,3.33201474788,2.70852732353,0.00667987954164,0.00203392841833,bus
7,20080114222434,2008-01-14T22:24:34.000000000,2008-01-14T22:47:52.000000000,5.95728542908,6.00378897218,0.0522050593762,-0.00566627866524,
8,20071128085545,2007-11-28T08:55:45.000000000,2007-11-28T09:45:27.000000000,1.75328773035,1.47288223719,0.0385940031119,0.00220188430076,
9,20071211083707,2007-12-11T08:37:07.000000000,2007-12-11T08:54:59.000000000,2.85243062092,1.6818271203,0.00999432331292,-0.00240371782881,
10,20071129081209,2007-11-29T08:12:09.000000000,2007-11-29T08:55:53.000000000,3.54913147544,2.22118768021,0.0365214453196,0.0274750080207,
11,20071212074409,2007-12-12T07:44:09.000000000,2007-12-12T08:09:04.000000000,3.1234844725,2.08543499499,-0.00810202902732,-0.00164429251847,
12,20071209102057,2007-12-09T10:20:57.000000000,2007-12-09T10:26:43.000000000,13.2233008905,16.368714818,-0.0212046636223,0.065712923607,
13,20071222230546,2007-12-22T23:05:46.000000000,2007-12-22T23:21:24.000000000,5.66661961809,1.78699070086,0.887305721755,-0.00723498330919,walk
14,20080111220619,2008-01-11T22:06:19.000000000,2008-01-11T22:48:15.000000000,11.9436148139,8.03155727087,-0.261402076366,-0.048839512805,
15,20071109055554,2007-11-09T05:55:54.000000000,2007-11-09T06:25:13.000000000,5.45617440495,2.20447837577,-0.688949652188,-0.00130311293583,"walk,bus"
16,20071114135438,2007-11-14T13:54:38.000000000,2007-11-14T14:31:26.000000000,2.04471358967,1.43190845634,0.0163568701227,0.00566717702733,",walk"
17,20070822015652,2007-08-22T01:56:52.000000000,2007-08-22T02:23:47.000000000,4.70774414506,2.30871665158,-0.112509803966,-0.00476477546499,"walk,bus,train"
18,20071207223907,2007-12-07T22:39:07.000000000,2007-12-07T23:22:51.000000000,9.15521987113,1.80239553486,0.146936214146,-0.00141459184128,
19,20080107095553,2008-01-07T09:55:53.000000000,2008-01-07T10:14:14.000000000,1.81502573278,1.67312113412,0.0135305698059,-0.00297753227699,
20,20071108124708,2007-11-08T12:47:08.000000000,2007-11-08T13:00:06.000000000,3.92422868819,1.47730282907,-0.00669084328478,0.00315181148369,"bus,walk"
21,20071206094003,2007-12-06T09:40:03.000000000,2007-12-06T10:08:13.000000000,6.54005761005,5.37908719677,-0.00518998303014,0.0207167467914,
22,20071224184253,2007-12-24T18:42:53.000000000,2007-12-24T21:42:20.000000000,3.70121527979,2.77931378665,0.0420117150108,0.00118438881771,
23,20071112001024,2007-11-12T00:10:24.000000000,2007-11-12T00:23:19.000000000,1.1313901867,1.20829463384,-0.00150622990316,0.0027500522146,walk
24,20071214134534,2007-12-14T13:45:34.000000000,2007-12-14T20:05:10.000000000,17.4649274267,15.5743841144,0.063377809695,-0.00922313532374,
25,20071208221710,2007-12-08T22:17:10.000000000,2007-12-08T22:40:33.000000000,7.04465742572,7.80270131936,0.0335953222291,0.0198730791606,
26,20080106220745,2008-01-06T22:07:45.000000000,2008-01-06T22:42:44.000000000,6.3630223254,2.01943643971,0.0537296216822,0.00951390642075,
